id,score,href,fields_title
4135731,6.019887,https://api.reliefweb.int/v1/reports/4135731?appname=DESKTOP-06R1BSH,Le chef du HCR appelle la communauté internationale à ne pas oublier les personnes déracinées et affectées par la guerre en Ukraine
4136352,6.019887,https://api.reliefweb.int/v1/reports/4136352?appname=DESKTOP-06R1BSH,Three years of medical evacuation of Ukrainian patients
4135041,6.019887,https://api.reliefweb.int/v1/reports/4135041?appname=DESKTOP-06R1BSH,Caritas calls for sustained humanitarian and recovery support in Ukraine
4135014,6.019887,https://api.reliefweb.int/v1/reports/4135014?appname=DESKTOP-06R1BSH,Three Years of Full-Scale War in Ukraine: A Renewed Call for Global Support as Humanitarian Crisis Grinds on
4134710,6.019887,https://api.reliefweb.int/v1/reports/4134710?appname=DESKTOP-06R1BSH,"Bracing for winter in Kharkiv, one of the worst war-hit cities in Ukraine [EN/UK]"
4134546,6.019887,https://api.reliefweb.int/v1/reports/4134546?appname=DESKTOP-06R1BSH,Ukraine Three Years of War: Bringing Hope to Ukrainians Amid an Uncertain Future
4135176,6.019887,https://api.reliefweb.int/v1/reports/4135176?appname=DESKTOP-06R1BSH,"Three years of war: rising demand for mental health support, trauma care and rehabilitation"
4134938,6.019887,https://api.reliefweb.int/v1/reports/4134938?appname=DESKTOP-06R1BSH,"Three years into Ukraine war, one third of population in frontline regions struggle to find enough to eat"
4134671,6.019887,https://api.reliefweb.int/v1/reports/4134671?appname=DESKTOP-06R1BSH,Three Years On: From crisis to prospective recovery
4135229,6.019887,https://api.reliefweb.int/v1/reports/4135229?appname=DESKTOP-06R1BSH,Cyprus Integration Factsheet - December 2024
4135338,6.019887,https://api.reliefweb.int/v1/reports/4135338?appname=DESKTOP-06R1BSH,Dans les coulisses de l'acheminement de l'aide humanitaire en Ukraine
4135379,6.019887,https://api.reliefweb.int/v1/reports/4135379?appname=DESKTOP-06R1BSH,« Trop c’est trop » - le Secrétaire général appelle à la cessation immédiate des hostilités en Ukraine
4135605,6.019887,https://api.reliefweb.int/v1/reports/4135605?appname=DESKTOP-06R1BSH,Ukraine - Fourth Rapid Damage and Needs Assessment (RDNA4) : February 2022 - December 2024 (English)
4136139,6.019887,https://api.reliefweb.int/v1/reports/4136139?appname=DESKTOP-06R1BSH,Impact of US funding freeze on the global AIDS response — Weekly update – week of 24 February 2025
4136034,6.019887,https://api.reliefweb.int/v1/reports/4136034?appname=DESKTOP-06R1BSH,UN Commission of Inquiry: Statement on the third-year mark of Russia’s full-scale invasion of Ukraine [EN/UK]
4136046,6.019887,https://api.reliefweb.int/v1/reports/4136046?appname=DESKTOP-06R1BSH,People still being forced to flee as Ukraine’s war continues
4135640,6.019887,https://api.reliefweb.int/v1/reports/4135640?appname=DESKTOP-06R1BSH,Supporting Ukraine’s National School Feeding Programme
4137271,6.019887,https://api.reliefweb.int/v1/reports/4137271?appname=DESKTOP-06R1BSH,Attacks on Health Care Bi-Monthly News Brief: 05-18 February 2025
4137299,6.019887,https://api.reliefweb.int/v1/reports/4137299?appname=DESKTOP-06R1BSH,UNDP launches major debris removal initiative in Ukraine to accelerate recovery [EN/UK]
4137339,6.019887,https://api.reliefweb.int/v1/reports/4137339?appname=DESKTOP-06R1BSH,Habitat for Humanity Ukraine and Derzhmolodzhytlo Join Forces to Boost Housing Access for War-Affected Ukrainians
4137336,6.019887,https://api.reliefweb.int/v1/reports/4137336?appname=DESKTOP-06R1BSH,rescEU deployments in 2024 - DG ECHO Daily Map | 04/03/2025
4137828,6.019887,https://api.reliefweb.int/v1/reports/4137828?appname=DESKTOP-06R1BSH,UNHCR Sweden MCO: 2024 Funding Update (as of 28 February 2025)
4137716,6.019887,https://api.reliefweb.int/v1/reports/4137716?appname=DESKTOP-06R1BSH,UNHCR Other Operations in Europe: 2025 Funding Update (as of 28 February 2025)
4137941,6.019887,https://api.reliefweb.int/v1/reports/4137941?appname=DESKTOP-06R1BSH,Ukraine: Protection Cluster National Meeting Minutes - 12 February 2025 [EN/UK]
4137561,6.019887,https://api.reliefweb.int/v1/reports/4137561?appname=DESKTOP-06R1BSH,"Transitions Assessment - Exploring transitions away from humanitarian assistance in Western Ukraine: Case study of Volodymyrska and Chortkivska hromadas, February 2025 | Ukraine"
4137520,6.019887,https://api.reliefweb.int/v1/reports/4137520?appname=DESKTOP-06R1BSH,"Ukraine Cash Working Group, 26 February 2025 [Meeting Minutes] [EN/UK]"
4137384,6.019887,https://api.reliefweb.int/v1/reports/4137384?appname=DESKTOP-06R1BSH,"Un silence assourdissant - Détention au secret, disparitions forcées et torture en captivité pour les Ukrainien·ne·s aux mains de la Russie - synthèse"
4138158,6.019887,https://api.reliefweb.int/v1/reports/4138158?appname=DESKTOP-06R1BSH,"Multi-Sector Needs Assessment 2024: Livelihoods Situation Overview, February 2025 | Ukraine"
4138316,6.019887,https://api.reliefweb.int/v1/reports/4138316?appname=DESKTOP-06R1BSH,Five Children Injured in Attack in Donetsk Region as Children Bear the Brunt of Another Year of War
4138474,6.019887,https://api.reliefweb.int/v1/reports/4138474?appname=DESKTOP-06R1BSH,"Ukraine: CCCM Cluster Preparedness Plan for Dnipropetrovska oblast, March 2025"
4138596,6.019887,https://api.reliefweb.int/v1/reports/4138596?appname=DESKTOP-06R1BSH,"High employment rates, but low wages: a poverty assessment of Ukrainian refugees in neighboring countries"
4135189,6.019887,https://api.reliefweb.int/v1/reports/4135189?appname=DESKTOP-06R1BSH,"Ukraine Situation/Romania: Post Distribution Monitoring - Cash for Refugees with Specific Needs, October 2024"
4135209,6.019887,https://api.reliefweb.int/v1/reports/4135209?appname=DESKTOP-06R1BSH,Resilience amid conflict and displacement in Ukraine
4135211,6.019887,https://api.reliefweb.int/v1/reports/4135211?appname=DESKTOP-06R1BSH,Three years after the large-scale invasion: supporting Ukraine's resilience and recovery
4135212,6.019887,https://api.reliefweb.int/v1/reports/4135212?appname=DESKTOP-06R1BSH,Las necesidades médico-humanitarias se agravan cada día
4135161,6.019887,https://api.reliefweb.int/v1/reports/4135161?appname=DESKTOP-06R1BSH,Three years of full-scale war in Ukraine
4135198,6.019887,https://api.reliefweb.int/v1/reports/4135198?appname=DESKTOP-06R1BSH,"Education in Danger Monthly News Brief, January 2025"
4135194,6.019887,https://api.reliefweb.int/v1/reports/4135194?appname=DESKTOP-06R1BSH,Gender-sensitive macroeconomic policies in low- and middle-income economies
4135290,6.019887,https://api.reliefweb.int/v1/reports/4135290?appname=DESKTOP-06R1BSH,Hungarian Interchurch Aid’s response to the crisis caused by the war in Ukraine – Multisectoral assistance in a prolonged crisis 2022-2025
4135339,6.019887,https://api.reliefweb.int/v1/reports/4135339?appname=DESKTOP-06R1BSH,More than 127.000 Ukrainian refugees accompanied by the Jesuits since the war started
4135323,6.019887,https://api.reliefweb.int/v1/reports/4135323?appname=DESKTOP-06R1BSH,Romania Socio-Economic Insights Survey (SEIS) 2024
4135378,6.019887,https://api.reliefweb.int/v1/reports/4135378?appname=DESKTOP-06R1BSH,"On Anniversary of Russian Federation’s Full-scale Invasion of Ukraine, Secretary-General Reaffirms ‘Need for a Just, Sustainable’ Peace"
4135407,6.019887,https://api.reliefweb.int/v1/reports/4135407?appname=DESKTOP-06R1BSH,"Three years since Russia's full-scale invasion of Ukraine, DiCarlo calls for a just peace based on the UN Charter, international law and General Assembly resolutions"
4135541,6.019887,https://api.reliefweb.int/v1/reports/4135541?appname=DESKTOP-06R1BSH,"UNHCR Romania: Ukraine Refugee Situation Update, Weekly Update #135, 24 February 2025"
4135548,6.019887,https://api.reliefweb.int/v1/reports/4135548?appname=DESKTOP-06R1BSH,Ukraine - Fourth Rapid Damage and Needs Assessment (RDNA4): February 2022 - December 2024
4136516,6.019887,https://api.reliefweb.int/v1/reports/4136516?appname=DESKTOP-06R1BSH,ETC Ukraine Infographic - February 2025
4136670,6.019887,https://api.reliefweb.int/v1/reports/4136670?appname=DESKTOP-06R1BSH,Apoyo a Ucrania para construir un futuro sin minas
4136942,6.019887,https://api.reliefweb.int/v1/reports/4136942?appname=DESKTOP-06R1BSH,"UNHCR Romania: Ukraine Refugee Situation Update, Weekly Update #136, 3 March 2025"
4136998,6.019887,https://api.reliefweb.int/v1/reports/4136998?appname=DESKTOP-06R1BSH,"Analysis of Frontline Hromadas - NRC Ukraine Cash Team, March 2025: Week 1"
4121451,6.019887,https://api.reliefweb.int/v1/reports/4121451?appname=DESKTOP-06R1BSH,"Global Protection Cluster - The Four Areas of Responsibility, March 2025 [EN/UK]"
4137020,6.019887,https://api.reliefweb.int/v1/reports/4137020?appname=DESKTOP-06R1BSH,Global Report on Law and Policy on Internal Displacement: Implementing National Responsibility
4135267,6.019887,https://api.reliefweb.int/v1/reports/4135267?appname=DESKTOP-06R1BSH,Advocacy brief – Three years of full-scale war in Ukraine [EN/UK]
4139779,6.019887,https://api.reliefweb.int/v1/reports/4139779?appname=DESKTOP-06R1BSH,Disability & Age Task Force - Refugee Coordination Forum Moldova - Disability Briefing Note (March 2025) [EN/RO/RU]
4139712,6.019887,https://api.reliefweb.int/v1/reports/4139712?appname=DESKTOP-06R1BSH,CAST Monthly Report: March 2025
4139736,6.019887,https://api.reliefweb.int/v1/reports/4139736?appname=DESKTOP-06R1BSH,"Joint statement of the G7 Foreign Ministers’ Meeting in Charlevoix, 14 March 2025"
4139626,6.019887,https://api.reliefweb.int/v1/reports/4139626?appname=DESKTOP-06R1BSH,UNHCR provides insulation kits to help displaced Ukrainian families stay warm [EN/UK]
4139511,6.019887,https://api.reliefweb.int/v1/reports/4139511?appname=DESKTOP-06R1BSH,Ukraine Emergency: UNHCR Delivery Updates - 12 March 2025
4139529,6.019887,https://api.reliefweb.int/v1/reports/4139529?appname=DESKTOP-06R1BSH,Update 280 - IAEA Director General Statement on Situation in Ukraine
4138826,6.019887,https://api.reliefweb.int/v1/reports/4138826?appname=DESKTOP-06R1BSH,"Ukraine Health Cluster: Partner Emergency Response to Attacks #2, as of 28 February 2025"
4136031,6.019887,https://api.reliefweb.int/v1/reports/4136031?appname=DESKTOP-06R1BSH,Estonia Socio-Economic Insights Survey (SEIS) 2024
4138877,6.019887,https://api.reliefweb.int/v1/reports/4138877?appname=DESKTOP-06R1BSH,"Energy Insecurity in Ukraine: An Overview of Humanitarian and Socio-Economic Impacts, March 2025"
4138812,6.019887,https://api.reliefweb.int/v1/reports/4138812?appname=DESKTOP-06R1BSH,Aid in Danger Bi-Monthly News Brief (19 February- 04 March 2025)
4139083,6.019887,https://api.reliefweb.int/v1/reports/4139083?appname=DESKTOP-06R1BSH,Terms of Reference Protection Working Group Hungary (2025)
4139369,6.019887,https://api.reliefweb.int/v1/reports/4139369?appname=DESKTOP-06R1BSH,Hungary: Refugee Response Plan 2025-2026: ActivityInfo Reporting - Step-by-step guide (March 2025)
4141013,6.019887,https://api.reliefweb.int/v1/reports/4141013?appname=DESKTOP-06R1BSH,Ukraine: Veterans’ Reintegration Assessment In Frontline Oblasts (March 2025)
4141046,6.019887,https://api.reliefweb.int/v1/reports/4141046?appname=DESKTOP-06R1BSH,Towards Lasting Peace: Ensuring Protection and Support for Civilians in Ukraine - CARE Ukraine Statement
